dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
All_Beauty,vanilla,bertscore_precision,bertscore_recall,0.6183377364117003,0.05670766651617772,"(-0.018485287592347233, 0.8982541880485732)"
All_Beauty,vanilla,bertscore_precision,bertscore_f1,0.47049942105120895,0.16995329680614196,"(-0.22610919947782135, 0.848706051008972)"
All_Beauty,vanilla,bertscore_precision,consistency,0.7381602764068882,0.014781628067303262,"(0.20277822105878068, 0.9337924247728981)"
All_Beauty,vanilla,bertscore_precision,nepc,-0.5399766175768649,0.10713941617572001,"(-0.8728487592598941, 0.1358294528966243)"
All_Beauty,vanilla,rouge2_f,bertscore_precision,-0.16621702995033164,0.646280389089326,"(-0.7204453958002736, 0.5175759851920001)"
All_Beauty,vanilla,rouge2_f,bertscore_recall,-0.7073253282906947,0.022144200559086325,"(-0.9250015887342792, -0.14008675039061325)"
All_Beauty,vanilla,rouge2_f,bertscore_f1,-0.5872690943066423,0.07425207592868656,"(-0.888400402268729, 0.06720806454171685)"
All_Beauty,vanilla,rouge2_f,consistency,-0.8011088150467922,0.005343668506955493,"(-0.9510342301440528, -0.3460093436891176)"
All_Beauty,vanilla,rouge2_f,nepc,0.6060243799178906,0.06329166623050252,"(-0.03816418679927476, 0.8943822423874698)"
All_Beauty,vanilla,bertscore_f1,bertscore_precision,0.1928164333755928,0.5935485812376177,"(-0.497167094586872, 0.7334056078927615)"
All_Beauty,vanilla,bertscore_f1,bertscore_recall,0.7997354625221791,0.005483046341505273,"(0.3426404361873211, 0.9506677641212503)"
All_Beauty,vanilla,bertscore_f1,bertscore_f1,0.6651909147413174,0.035821682498683914,"(0.06119398131122726, 0.912600378163069)"
All_Beauty,vanilla,bertscore_f1,consistency,0.840403194803899,0.0023301315980040144,"(0.4476423437829474, 0.9613439835788662)"
All_Beauty,vanilla,bertscore_f1,nepc,-0.6667607530382793,0.03522992497136156,"(-0.9130707323353813, -0.0640039632635291)"
All_Beauty,vanilla,rougeL_f,bertscore_precision,-0.2651974612165505,0.45898735082863873,"(-0.7667889495022485, 0.4374766289490647)"
All_Beauty,vanilla,rougeL_f,bertscore_recall,-0.8234648895976062,0.0034135457175584766,"(-0.9569410392605483, -0.40255158168686267)"
All_Beauty,vanilla,rougeL_f,bertscore_f1,-0.7084909710016668,0.02182763310845044,"(-0.9253381985028586, -0.1423767299883748)"
All_Beauty,vanilla,rougeL_f,consistency,-0.8064934265414511,0.004821495982961007,"(-0.9524670076154587, -0.35933226993372147)"
All_Beauty,vanilla,rougeL_f,nepc,0.6589979395344642,0.03822171034048167,"(0.05020127395876423, 0.9107384322854304)"
All_Beauty,vanilla,bertscore_recall,bertscore_precision,0.24553129544608435,0.4941252829346585,"(-0.45433144900110367, 0.7579793271379672)"
All_Beauty,vanilla,bertscore_recall,bertscore_recall,0.8354284243870008,0.0026178687371644204,"(0.43418875688389547, 0.9600572244899358)"
All_Beauty,vanilla,bertscore_recall,bertscore_f1,0.7104441214190431,0.021304210067521256,"(0.14622745185306588, 0.92590145643373)"
All_Beauty,vanilla,bertscore_recall,consistency,0.8477629364371908,0.0019472943637085995,"(0.46787729938951284, 0.963237993156219)"
All_Beauty,vanilla,bertscore_recall,nepc,-0.6875186017862751,0.028017383799297992,"(-0.9192291690999899, -0.10208118270853368)"
All_Beauty,vanilla,bleu2,bertscore_precision,0.025632318998961463,0.9439661270027331,"(-0.6139016056844995, 0.644851501465602)"
All_Beauty,vanilla,bleu2,bertscore_recall,-0.6611673806420418,0.03736898942332901,"(-0.9113918512087743, -0.054035381052070945)"
All_Beauty,vanilla,bleu2,bertscore_f1,-0.48637281887469946,0.15403286561073848,"(-0.854364434194895, 0.20648648032286765)"
All_Beauty,vanilla,bleu2,consistency,-0.7489133504902368,0.012678043765803854,"(-0.9368035031187736, -0.22572388424023818)"
All_Beauty,vanilla,bleu2,nepc,0.5364121094840365,0.10993427726281742,"(-0.1407514788134004, 0.8716485502538608)"
