dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
Movies_and_TV,preference_positive,rouge1_f,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_positive,rouge1_f,ndcg_at_5,-0.5410567119934065,0.10630146561529508,"(-0.8732116456197188, 0.13433139711475148)"
Movies_and_TV,preference_positive,rouge1_f,ndcg_at_10,-0.5410567119934065,0.10630146561529508,"(-0.8732116456197188, 0.13433139711475148)"
Movies_and_TV,preference_positive,rouge1_f,true_positive,-0.26041313109183445,0.467430862861149,"(-0.7646630218438992, 0.4416229784069445)"
Movies_and_TV,preference_positive,rouge1_f,true_negative,0.05861933487448236,0.8722099238593284,"(-0.5928894939712642, 0.6637478472212637)"
Movies_and_TV,preference_positive,rouge1_f,accuracy,-0.3018436413649242,0.3966578912435124,"(-0.7827158212128315, 0.40469427863656415)"
Movies_and_TV,preference_positive,bleu4,hit_rate_at_1,-0.33256341152843333,0.34777740151227443,"(-0.7955987551670023, 0.37573916440774036)"
Movies_and_TV,preference_positive,bleu4,hit_rate_at_5,-0.6287326303029613,0.05151541092269896,"(-0.9014893907020876, 0.0014792595233033639)"
Movies_and_TV,preference_positive,bleu4,hit_rate_at_10,-0.49356894916553257,0.14712462773160762,"(-0.8569012094325656, 0.19740313845320154)"
Movies_and_TV,preference_positive,bleu4,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_positive,bleu4,ndcg_at_5,-0.3895341873447224,0.26584377785073215,"(-0.8184312468612271, 0.31811275588312915)"
Movies_and_TV,preference_positive,bleu4,ndcg_at_10,-0.3895341873447224,0.26584377785073215,"(-0.8184312468612271, 0.31811275588312915)"
Movies_and_TV,preference_positive,bleu4,true_positive,-0.16165283332257402,0.6554810003705683,"(-0.7181819465047842, 0.5210014508097716)"
Movies_and_TV,preference_positive,bleu4,true_negative,-0.023328136715128806,0.9489974626579827,"(-0.6435026645515151, 0.6153362273586369)"
Movies_and_TV,preference_positive,bleu4,accuracy,-0.2705002138692881,0.44970940444309504,"(-0.7691324521771228, 0.43284580876467665)"
Movies_and_TV,preference_positive,bleu3,hit_rate_at_1,-0.33253509107334256,0.3478209883911926,"(-0.7955870682067251, 0.37576651046557247)"
Movies_and_TV,preference_positive,bleu3,hit_rate_at_5,-0.6161634077035072,0.05783577292160601,"(-0.8975736132186286, 0.021996490132483185)"
Movies_and_TV,preference_positive,bleu3,hit_rate_at_10,-0.47868759776098985,0.16162339171451345,"(-0.8516357395374323, 0.21605707324022028)"
Movies_and_TV,preference_positive,bleu3,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_positive,bleu3,ndcg_at_5,-0.37487797515412047,0.28580607281526504,"(-0.8126840052444797, 0.3334546336459753)"
Movies_and_TV,preference_positive,bleu3,ndcg_at_10,-0.37487797515412047,0.28580607281526504,"(-0.8126840052444797, 0.3334546336459753)"
Movies_and_TV,preference_positive,bleu3,true_positive,-0.18493566250558854,0.609007610360174,"(-0.7296063401789377, 0.5032944197965681)"
Movies_and_TV,preference_positive,bleu3,true_negative,-0.03149466623454524,0.9311737144514625,"(-0.6482659372431384, 0.6102324647105826)"
Movies_and_TV,preference_positive,bleu3,accuracy,-0.2905822534042913,0.41535969863290134,"(-0.7778876135285832, 0.41496537764450864)"
Movies_and_TV,preference_positive,bertscore_precision,hit_rate_at_1,-0.3896542062619862,0.26568355749100026,"(-0.8184779591087368, 0.3179855732726116)"
Movies_and_TV,preference_positive,bertscore_precision,hit_rate_at_5,0.3519422052011904,0.3186076251514791,"(-0.356733383602292, 0.8035157814222987)"
Movies_and_TV,preference_positive,bertscore_precision,hit_rate_at_10,0.07097623895502635,0.8455192605533081,"(-0.5847831470466411, 0.6706329540503548)"
Movies_and_TV,preference_positive,bertscore_precision,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_positive,bertscore_precision,ndcg_at_5,-0.009613235207931652,0.978972991250589,"(-0.6353936593449508, 0.6237886995610599)"
Movies_and_TV,preference_positive,bertscore_precision,ndcg_at_10,-0.009613235207931652,0.978972991250589,"(-0.6353936593449508, 0.6237886995610599)"
Movies_and_TV,preference_positive,bertscore_precision,true_positive,0.3789631805378303,0.2801629676885209,"(-0.32921569076382484, 0.8142945733307898)"
Movies_and_TV,preference_positive,bertscore_precision,true_negative,0.1942470690502816,0.5907577044163403,"(-0.49604734072346646, 0.7340917050586135)"
Movies_and_TV,preference_positive,bertscore_precision,accuracy,0.4514745474363957,0.1902773631064306,"(-0.24890576876367737, 0.8418082305732972)"
Movies_and_TV,preference_positive,rouge2_f,hit_rate_at_1,0.025383902325525266,0.944508478423181,"(-0.6140564774276233, 0.6447062669948002)"
Movies_and_TV,preference_positive,rouge2_f,hit_rate_at_5,-0.3531994831119431,0.3167607561719813,"(-0.8040239709385701, 0.35547970321055344)"
Movies_and_TV,preference_positive,rouge2_f,hit_rate_at_10,-0.4016498729075353,0.24993791725437947,"(-0.8231183344990767, 0.30514411674320885)"
Movies_and_TV,preference_positive,rouge2_f,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_positive,rouge2_f,ndcg_at_5,-0.5053996465840234,0.13618395642374867,"(-0.8610338577505483, 0.18220740106557867)"
Movies_and_TV,preference_positive,rouge2_f,ndcg_at_10,-0.5053996465840234,0.13618395642374867,"(-0.8610338577505483, 0.18220740106557867)"
Movies_and_TV,preference_positive,rouge2_f,true_positive,-0.35455280452178384,0.31477907832994145,"(-0.8045702460325125, 0.3541273985804044)"
Movies_and_TV,preference_positive,rouge2_f,true_negative,-0.08572876220600448,0.8138405148218244,"(-0.6787197500510291, 0.5749306159815415)"
Movies_and_TV,preference_positive,rouge2_f,accuracy,-0.5143479318282891,0.1282509398077876,"(-0.8641287435840117, 0.1704915397489653)"
Movies_and_TV,preference_positive,bertscore_f1,hit_rate_at_1,-0.017703177558858026,0.961286433539271,"(-0.6401936324822006, 0.6188207377558075)"
Movies_and_TV,preference_positive,bertscore_f1,hit_rate_at_5,0.5489807052986396,0.1002802982262935,"(-0.12324585722924346, 0.8758627051698846)"
Movies_and_TV,preference_positive,bertscore_f1,hit_rate_at_10,0.2827027969240846,0.4286867772966392,"(-0.42204657705550985, 0.7744748139150017)"
Movies_and_TV,preference_positive,bertscore_f1,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_positive,bertscore_f1,ndcg_at_5,0.32539720545350037,0.3588946053966678,"(-0.3826196977141429, 0.7926304568986268)"
Movies_and_TV,preference_positive,bertscore_f1,ndcg_at_10,0.32539720545350037,0.3588946053966678,"(-0.3826196977141429, 0.7926304568986268)"
Movies_and_TV,preference_positive,bertscore_f1,true_positive,0.3571008328235227,0.3110656713400209,"(-0.3515732163262241, 0.8055967079750557)"
Movies_and_TV,preference_positive,bertscore_f1,true_negative,-0.02589715496451921,0.9433879512852914,"(-0.6450062860881246, 0.6137364433334395)"
Movies_and_TV,preference_positive,bertscore_f1,accuracy,0.3635236612251453,0.3018082029486614,"(-0.34508771592204496, 0.808172223581303)"
Movies_and_TV,preference_positive,rougeL_f,hit_rate_at_1,0.02431282299043505,0.9468471265104956,"(-0.614723662796729, 0.6440795581455432)"
Movies_and_TV,preference_positive,rougeL_f,hit_rate_at_5,-0.5528674905507867,0.0974077241101748,"(-0.8771558990668018, 0.1177462794232139)"
Movies_and_TV,preference_positive,rougeL_f,hit_rate_at_10,-0.3523293349734687,0.3180383561466298,"(-0.8036723287581283, 0.35634763332555314)"
Movies_and_TV,preference_positive,rougeL_f,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_positive,rougeL_f,ndcg_at_5,-0.4864273505958278,0.15397979192343772,"(-0.8543837238548999, 0.20641809360894742)"
Movies_and_TV,preference_positive,rougeL_f,ndcg_at_10,-0.4864273505958278,0.15397979192343772,"(-0.8543837238548999, 0.20641809360894742)"
Movies_and_TV,preference_positive,rougeL_f,true_positive,-0.27866590432556365,0.43559042828857564,"(-0.772715169223238, 0.42564148569408716)"
Movies_and_TV,preference_positive,rougeL_f,true_negative,0.057735106984209014,0.874124598488012,"(-0.5934645446121158, 0.66325120351543)"
Movies_and_TV,preference_positive,rougeL_f,accuracy,-0.31072166347457797,0.3822062259776446,"(-0.7864818163253341, 0.39646931059281854)"
Movies_and_TV,preference_positive,bertscore_recall,hit_rate_at_1,0.07179600281499515,0.8437533027695325,"(-0.5842406946458336, 0.6710860902752854)"
Movies_and_TV,preference_positive,bertscore_recall,hit_rate_at_5,0.5715595958445298,0.08432610468842144,"(-0.09071065196253432, 0.8833100372585623)"
Movies_and_TV,preference_positive,bertscore_recall,hit_rate_at_10,0.3176374295609921,0.37113028761825567,"(-0.38998261751306473, 0.7893911255823606)"
Movies_and_TV,preference_positive,bertscore_recall,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_positive,bertscore_recall,ndcg_at_5,0.4121495659263795,0.23659362572290107,"(-0.2936891223222739, 0.8271343355247736)"
Movies_and_TV,preference_positive,bertscore_recall,ndcg_at_10,0.4121495659263795,0.23659362572290107,"(-0.2936891223222739, 0.8271343355247736)"
Movies_and_TV,preference_positive,bertscore_recall,true_positive,0.3241621927780081,0.3608282953702783,"(-0.38379759717374684, 0.7921166577945429)"
Movies_and_TV,preference_positive,bertscore_recall,true_negative,-0.10052700356184475,0.7823060048101227,"(-0.6866896626319581, 0.5648512429495873)"
Movies_and_TV,preference_positive,bertscore_recall,accuracy,0.3143448434579973,0.37638354350656883,"(-0.3930797062388761, 0.7880086454455446)"
Movies_and_TV,preference_positive,bleu2,hit_rate_at_1,-0.4101222789858555,0.23913819871167208,"(-0.826362211158528, 0.29591676502860575)"
Movies_and_TV,preference_positive,bleu2,hit_rate_at_5,-0.473738679576582,0.16662799816669402,"(-0.8498678231180531, 0.22215021704318078)"
Movies_and_TV,preference_positive,bleu2,hit_rate_at_10,-0.40064926826361164,0.25123097861931215,"(-0.8227334027801335, 0.3062251890082398)"
Movies_and_TV,preference_positive,bleu2,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_positive,bleu2,ndcg_at_5,-0.3522053713438975,0.31822058510584317,"(-0.8036222072085897, 0.35647118152315815)"
Movies_and_TV,preference_positive,bleu2,ndcg_at_10,-0.3522053713438975,0.31822058510584317,"(-0.8036222072085897, 0.35647118152315815)"
Movies_and_TV,preference_positive,bleu2,true_positive,-0.2436994790268502,0.4974552475591016,"(-0.7571491202188567, 0.45587629895449006)"
Movies_and_TV,preference_positive,bleu2,true_negative,-0.02364109181246517,0.9483140054832895,"(-0.6436860905154492, 0.615141624364703)"
Movies_and_TV,preference_positive,bleu2,accuracy,-0.3526358972722657,0.31758793769536825,"(-0.8037962519535916, 0.35604199193251745)"
